"id","city_id","code","name","cname","lower_name","code_full"
"1697","668","5",,"曲江区",,"CHN044002005"
"1698","668","22",,"始兴县",,"CHN044002022"
"1699","668","24",,"仁化县",,"CHN044002024"
"1700","668","29",,"翁源县",,"CHN044002029"
"1701","668","32",,"乳源瑶族自治县",,"CHN044002032"
"1702","668","33",,"新丰县",,"CHN044002033"
"1703","668","81",,"乐昌市",,"CHN044002081"
"1704","668","82",,"南雄市",,"CHN044002082"
"1705","669","3",,"罗湖区",,"CHN044003003"
"1706","669","4",,"福田区",,"CHN044003004"
"1707","669","5",,"南山区",,"CHN044003005"
"1708","669","6",,"宝安区",,"CHN044003006"
"1709","669","7",,"龙岗区",,"CHN044003007"
"1710","669","8",,"盐田区",,"CHN044003008"
"1711","670","2",,"香洲区",,"CHN044004002"
"1712","670","3",,"斗门区",,"CHN044004003"
"1713","670","4",,"金湾区",,"CHN044004004"
"1714","671","7",,"龙湖区",,"CHN044005007"
"1715","671","11",,"金平区",,"CHN044005011"
"1716","671","12",,"濠江区",,"CHN044005012"
"1717","671","13",,"潮阳区",,"CHN044005013"
"1718","671","14",,"潮南区",,"CHN044005014"
"1719","671","15",,"澄海区",,"CHN044005015"
"1720","671","23",,"南澳县",,"CHN044005023"
"1721","672","4",,"禅城区",,"CHN044006004"
"1722","672","5",,"南海区",,"CHN044006005"
"1723","672","6",,"顺德区",,"CHN044006006"
"1724","672","7",,"三水区",,"CHN044006007"
"1725","672","8",,"高明区",,"CHN044006008"
"1726","673","3",,"蓬江区",,"CHN044007003"
"1727","673","4",,"江海区",,"CHN044007004"
"1728","673","5",,"新会区",,"CHN044007005"
"1729","673","81",,"台山市",,"CHN044007081"
"1730","673","83",,"开平市",,"CHN044007083"
"1731","673","84",,"鹤山市",,"CHN044007084"
"1732","673","85",,"恩平市",,"CHN044007085"
"1733","674","2",,"赤坎区",,"CHN044008002"
"1734","674","3",,"霞山区",,"CHN044008003"
"1735","674","4",,"坡头区",,"CHN044008004"
"1736","674","11",,"麻章区",,"CHN044008011"
"1737","674","23",,"遂溪县",,"CHN044008023"
"1738","674","25",,"徐闻县",,"CHN044008025"
"1739","674","81",,"廉江市",,"CHN044008081"
"1740","674","82",,"雷州市",,"CHN044008082"
"1741","674","83",,"吴川市",,"CHN044008083"
"1742","675","2",,"茂南区",,"CHN044009002"
"1743","675","3",,"茂港区",,"CHN044009003"
"1744","675","23",,"电白县",,"CHN044009023"
"1745","675","81",,"高州市",,"CHN044009081"
"1746","675","82",,"化州市",,"CHN044009082"
"1747","675","83",,"信宜市",,"CHN044009083"
"1748","676","2",,"端州区",,"CHN044012002"
"1749","676","3",,"鼎湖区",,"CHN044012003"
"1750","676","23",,"广宁县",,"CHN044012023"
"1751","676","24",,"怀集县",,"CHN044012024"
"1752","676","25",,"封开县",,"CHN044012025"
"1753","676","26",,"德庆县",,"CHN044012026"
"1754","676","83",,"高要市",,"CHN044012083"
"1755","676","84",,"四会市",,"CHN044012084"
"1756","677","2",,"惠城区",,"CHN044013002"
"1757","677","3",,"惠阳区",,"CHN044013003"
"1758","677","22",,"博罗县",,"CHN044013022"
"1759","677","23",,"惠东县",,"CHN044013023"
"1760","677","24",,"龙门县",,"CHN044013024"
"1761","678","2",,"梅江区",,"CHN044014002"
"1762","678","21",,"梅　县",,"CHN044014021"
"1763","678","22",,"大埔县",,"CHN044014022"
"1764","678","23",,"丰顺县",,"CHN044014023"
"1765","678","24",,"五华县",,"CHN044014024"
"1766","678","26",,"平远县",,"CHN044014026"
"1767","678","27",,"蕉岭县",,"CHN044014027"
"1768","678","81",,"兴宁市",,"CHN044014081"
"1769","679","2",,"城　区",,"CHN044015002"
"1770","679","21",,"海丰县",,"CHN044015021"
"1771","679","23",,"陆河县",,"CHN044015023"
"1772","679","81",,"陆丰市",,"CHN044015081"
"1773","680","2",,"源城区",,"CHN044016002"
"1774","680","21",,"紫金县",,"CHN044016021"
"1775","680","22",,"龙川县",,"CHN044016022"
"1776","680","23",,"连平县",,"CHN044016023"
"1777","680","24",,"和平县",,"CHN044016024"
"1778","680","25",,"东源县",,"CHN044016025"
"1779","681","2",,"江城区",,"CHN044017002"
"1780","681","21",,"阳西县",,"CHN044017021"
"1781","681","23",,"阳东县",,"CHN044017023"
"1782","681","81",,"阳春市",,"CHN044017081"
"1783","682","2",,"清城区",,"CHN044018002"
"1784","682","21",,"佛冈县",,"CHN044018021"
"1785","682","23",,"阳山县",,"CHN044018023"
"1786","682","25",,"连山壮族瑶族自治县",,"CHN044018025"
"1787","682","26",,"连南瑶族自治县",,"CHN044018026"
"1788","682","27",,"清新县",,"CHN044018027"
"1789","682","81",,"英德市",,"CHN044018081"
"1790","682","82",,"连州市",,"CHN044018082"
"1791","683","0",,"东莞市",,"CHN044019000"
"1792","684","0",,"中山市",,"CHN044020000"
"1793","685","2",,"湘桥区",,"CHN044051002"
"1794","685","21",,"潮安县",,"CHN044051021"
"1795","685","22",,"饶平县",,"CHN044051022"
"1796","686","2",,"榕城区",,"CHN044052002"
"1797","686","21",,"揭东县",,"CHN044052021"
"1798","686","22",,"揭西县",,"CHN044052022"
"1799","686","24",,"惠来县",,"CHN044052024"
"1800","686","81",,"普宁市",,"CHN044052081"
"1801","687","2",,"云城区",,"CHN044053002"
"1802","687","21",,"新兴县",,"CHN044053021"
"1803","687","22",,"郁南县",,"CHN044053022"
"1804","687","23",,"云安县",,"CHN044053023"
"1805","687","81",,"罗定市",,"CHN044053081"
"1806","688","2",,"兴宁区",,"CHN045001002"
"1807","688","3",,"青秀区",,"CHN045001003"
"1808","688","5",,"江南区",,"CHN045001005"
"1809","688","7",,"西乡塘区",,"CHN045001007"
"1810","688","8",,"良庆区",,"CHN045001008"
"1811","688","9",,"邕宁区",,"CHN045001009"
"1812","688","22",,"武鸣县",,"CHN045001022"
"1813","688","23",,"隆安县",,"CHN045001023"
"1814","688","24",,"马山县",,"CHN045001024"
"1815","688","25",,"上林县",,"CHN045001025"
"1816","688","26",,"宾阳县",,"CHN045001026"
"1817","688","27",,"横　县",,"CHN045001027"
"1818","689","2",,"城中区",,"CHN045002002"
"1819","689","3",,"鱼峰区",,"CHN045002003"
"1820","689","4",,"柳南区",,"CHN045002004"
"1821","689","5",,"柳北区",,"CHN045002005"
"1822","689","21",,"柳江县",,"CHN045002021"
"1823","689","22",,"柳城县",,"CHN045002022"
"1824","689","23",,"鹿寨县",,"CHN045002023"
"1825","689","24",,"融安县",,"CHN045002024"
"1826","689","25",,"融水苗族自治县",,"CHN045002025"
"1827","689","26",,"三江侗族自治县",,"CHN045002026"
"1828","690","2",,"秀峰区",,"CHN045003002"
"1829","690","3",,"叠彩区",,"CHN045003003"
"1830","690","4",,"象山区",,"CHN045003004"
"1831","690","5",,"七星区",,"CHN045003005"
"1832","690","11",,"雁山区",,"CHN045003011"
"1833","690","21",,"阳朔县",,"CHN045003021"
"1834","690","22",,"临桂县",,"CHN045003022"
"1835","690","23",,"灵川县",,"CHN045003023"
"1836","690","24",,"全州县",,"CHN045003024"
"1837","690","25",,"兴安县",,"CHN045003025"
"1838","690","26",,"永福县",,"CHN045003026"
"1839","690","27",,"灌阳县",,"CHN045003027"
"1840","690","28",,"龙胜各族自治县",,"CHN045003028"
"1841","690","29",,"资源县",,"CHN045003029"
"1842","690","30",,"平乐县",,"CHN045003030"
"1843","690","31",,"荔浦县",,"CHN045003031"
"1844","690","32",,"恭城瑶族自治县",,"CHN045003032"
"1845","691","3",,"万秀区",,"CHN045004003"
"1846","691","4",,"蝶山区",,"CHN045004004"
"1847","691","5",,"长洲区",,"CHN045004005"
"1848","691","21",,"苍梧县",,"CHN045004021"
"1849","691","22",,"藤　县",,"CHN045004022"
"1850","691","23",,"蒙山县",,"CHN045004023"
"1851","691","81",,"岑溪市",,"CHN045004081"
"1852","692","2",,"海城区",,"CHN045005002"
"1853","692","3",,"银海区",,"CHN045005003"
"1854","692","12",,"铁山港区",,"CHN045005012"
"1855","692","21",,"合浦县",,"CHN045005021"
"1856","693","2",,"港口区",,"CHN045006002"
"1857","693","3",,"防城区",,"CHN045006003"
"1858","693","21",,"上思县",,"CHN045006021"
"1859","693","81",,"东兴市",,"CHN045006081"
"1860","694","2",,"钦南区",,"CHN045007002"
"1861","694","3",,"钦北区",,"CHN045007003"
"1862","694","21",,"灵山县",,"CHN045007021"
"1863","694","22",,"浦北县",,"CHN045007022"
"1864","695","2",,"港北区",,"CHN045008002"
"1865","695","3",,"港南区",,"CHN045008003"
"1866","695","4",,"覃塘区",,"CHN045008004"
"1867","695","21",,"平南县",,"CHN045008021"
"1868","695","81",,"桂平市",,"CHN045008081"
"1869","696","2",,"玉州区",,"CHN045009002"
"1870","696","21",,"容　县",,"CHN045009021"
"1871","696","22",,"陆川县",,"CHN045009022"
"1872","696","23",,"博白县",,"CHN045009023"
"1873","696","24",,"兴业县",,"CHN045009024"
"1874","696","81",,"北流市",,"CHN045009081"
"1875","697","2",,"右江区",,"CHN045010002"
"1876","697","21",,"田阳县",,"CHN045010021"
"1877","697","22",,"田东县",,"CHN045010022"
"1878","697","23",,"平果县",,"CHN045010023"
"1879","697","24",,"德保县",,"CHN045010024"
"1880","697","25",,"靖西县",,"CHN045010025"
"1881","697","26",,"那坡县",,"CHN045010026"
"1882","697","27",,"凌云县",,"CHN045010027"
"1883","697","28",,"乐业县",,"CHN045010028"
"1884","697","29",,"田林县",,"CHN045010029"
"1885","697","30",,"西林县",,"CHN045010030"
"1886","697","31",,"隆林各族自治县",,"CHN045010031"
"1887","698","2",,"八步区",,"CHN045011002"
"1888","698","21",,"昭平县",,"CHN045011021"
"1889","698","22",,"钟山县",,"CHN045011022"
"1890","698","23",,"富川瑶族自治县",,"CHN045011023"
"1891","699","2",,"金城江区",,"CHN045012002"
"1892","699","21",,"南丹县",,"CHN045012021"
"1893","699","22",,"天峨县",,"CHN045012022"
"1894","699","23",,"凤山县",,"CHN045012023"
"1895","699","24",,"东兰县",,"CHN045012024"
"1896","699","25",,"罗城仫佬族自治县",,"CHN045012025"
"1897","699","26",,"环江毛南族自治县",,"CHN045012026"
"1898","699","27",,"巴马瑶族自治县",,"CHN045012027"
"1899","699","28",,"都安瑶族自治县",,"CHN045012028"
"1900","699","29",,"大化瑶族自治县",,"CHN045012029"
"1901","699","81",,"宜州市",,"CHN045012081"
"1902","700","2",,"兴宾区",,"CHN045013002"
"1903","700","21",,"忻城县",,"CHN045013021"
"1904","700","22",,"象州县",,"CHN045013022"
"1905","700","23",,"武宣县",,"CHN045013023"
"1906","700","24",,"金秀瑶族自治县",,"CHN045013024"
"1907","700","81",,"合山市",,"CHN045013081"
"1908","701","2",,"江洲区",,"CHN045014002"
"1909","701","21",,"扶绥县",,"CHN045014021"
"1910","701","22",,"宁明县",,"CHN045014022"
"1911","701","23",,"龙州县",,"CHN045014023"
"1912","701","24",,"大新县",,"CHN045014024"
"1913","701","25",,"天等县",,"CHN045014025"
"1914","701","81",,"凭祥市",,"CHN045014081"
"1915","702","5",,"秀英区",,"CHN046001005"
"1916","702","6",,"龙华区",,"CHN046001006"
"1917","702","7",,"琼山区",,"CHN046001007"
"1918","702","8",,"美兰区",,"CHN046001008"
"1919","762","4",,"锦江区",,"CHN051001004"
"1920","762","5",,"青羊区",,"CHN051001005"
"1921","762","6",,"金牛区",,"CHN051001006"
"1922","762","7",,"武侯区",,"CHN051001007"
"1923","762","8",,"成华区",,"CHN051001008"
"1924","762","12",,"龙泉驿区",,"CHN051001012"
"1925","762","13",,"青白江区",,"CHN051001013"
"1926","762","14",,"新都区",,"CHN051001014"
"1927","762","15",,"温江区",,"CHN051001015"
"1928","762","21",,"金堂县",,"CHN051001021"
"1929","762","22",,"双流县",,"CHN051001022"
"1930","762","24",,"郫　县",,"CHN051001024"
"1931","762","29",,"大邑县",,"CHN051001029"
"1932","762","31",,"蒲江县",,"CHN051001031"
"1933","762","32",,"新津县",,"CHN051001032"
"1934","762","81",,"都江堰市",,"CHN051001081"
"1935","762","82",,"彭州市",,"CHN051001082"
"1936","762","83",,"邛崃市",,"CHN051001083"
"1937","762","84",,"崇州市",,"CHN051001084"
"1938","763","2",,"自流井区",,"CHN051003002"
"1939","763","3",,"贡井区",,"CHN051003003"
"1940","763","4",,"大安区",,"CHN051003004"
"1941","763","11",,"沿滩区",,"CHN051003011"
"1942","763","21",,"荣　县",,"CHN051003021"
"1943","763","22",,"富顺县",,"CHN051003022"
"1944","764","2",,"东　区",,"CHN051004002"
"1945","764","3",,"西　区",,"CHN051004003"
"1946","764","11",,"仁和区",,"CHN051004011"
"1947","764","21",,"米易县",,"CHN051004021"
"1948","764","22",,"盐边县",,"CHN051004022"
"1949","765","2",,"江阳区",,"CHN051005002"
"1950","765","3",,"纳溪区",,"CHN051005003"
"1951","765","4",,"龙马潭区",,"CHN051005004"
"1952","765","21",,"泸　县",,"CHN051005021"
"1953","765","22",,"合江县",,"CHN051005022"
"1954","765","24",,"叙永县",,"CHN051005024"
"1955","765","25",,"古蔺县",,"CHN051005025"
"1956","766","3",,"旌阳区",,"CHN051006003"
"1957","766","23",,"中江县",,"CHN051006023"
"1958","766","26",,"罗江县",,"CHN051006026"
"1959","766","81",,"广汉市",,"CHN051006081"
"1960","766","82",,"什邡市",,"CHN051006082"
"1961","766","83",,"绵竹市",,"CHN051006083"
"1962","767","3",,"涪城区",,"CHN051007003"
"1963","767","4",,"游仙区",,"CHN051007004"
"1964","767","22",,"三台县",,"CHN051007022"
"1965","767","23",,"盐亭县",,"CHN051007023"
"1966","767","24",,"安　县",,"CHN051007024"
"1967","767","25",,"梓潼县",,"CHN051007025"
"1968","767","26",,"北川羌族自治县",,"CHN051007026"
"1969","767","27",,"平武县",,"CHN051007027"
"1970","767","81",,"江油市",,"CHN051007081"
"1971","768","2",,"市中区",,"CHN051008002"
"1972","768","11",,"元坝区",,"CHN051008011"
"1973","768","12",,"朝天区",,"CHN051008012"
"1974","768","21",,"旺苍县",,"CHN051008021"
"1975","768","22",,"青川县",,"CHN051008022"
"1976","768","23",,"剑阁县",,"CHN051008023"
"1977","768","24",,"苍溪县",,"CHN051008024"
"1978","769","3",,"船山区",,"CHN051009003"
"1979","769","4",,"安居区",,"CHN051009004"
"1980","769","21",,"蓬溪县",,"CHN051009021"
"1981","769","22",,"射洪县",,"CHN051009022"
"1982","769","23",,"大英县",,"CHN051009023"
"1983","770","2",,"市中区",,"CHN051010002"
"1984","770","11",,"东兴区",,"CHN051010011"
"1985","770","24",,"威远县",,"CHN051010024"
"1986","770","25",,"资中县",,"CHN051010025"
"1987","770","28",,"隆昌县",,"CHN051010028"
"1988","771","2",,"市中区",,"CHN051011002"
"1989","771","11",,"沙湾区",,"CHN051011011"
"1990","771","12",,"五通桥区",,"CHN051011012"
"1991","771","13",,"金口河区",,"CHN051011013"
"1992","771","23",,"犍为县",,"CHN051011023"
"1993","771","24",,"井研县",,"CHN051011024"
"1994","771","26",,"夹江县",,"CHN051011026"
"1995","771","29",,"沐川县",,"CHN051011029"
"1996","771","32",,"峨边彝族自治县",,"CHN051011032"
"1997","771","33",,"马边彝族自治县",,"CHN051011033"
"1998","771","81",,"峨眉山市",,"CHN051011081"
"1999","772","2",,"顺庆区",,"CHN051013002"
"2000","772","3",,"高坪区",,"CHN051013003"
"2001","772","4",,"嘉陵区",,"CHN051013004"
"2002","772","21",,"南部县",,"CHN051013021"
"2003","772","22",,"营山县",,"CHN051013022"
"2004","772","23",,"蓬安县",,"CHN051013023"
"2005","772","24",,"仪陇县",,"CHN051013024"
"2006","772","25",,"西充县",,"CHN051013025"
"2007","772","81",,"阆中市",,"CHN051013081"
"2008","773","2",,"东坡区",,"CHN051014002"
"2009","773","21",,"仁寿县",,"CHN051014021"
"2010","773","22",,"彭山县",,"CHN051014022"
"2011","773","23",,"洪雅县",,"CHN051014023"
"2012","773","24",,"丹棱县",,"CHN051014024"
"2013","773","25",,"青神县",,"CHN051014025"
"2014","774","2",,"翠屏区",,"CHN051015002"
"2015","774","21",,"宜宾县",,"CHN051015021"
"2016","774","22",,"南溪县",,"CHN051015022"
"2017","774","23",,"江安县",,"CHN051015023"
"2018","774","24",,"长宁县",,"CHN051015024"
"2019","774","25",,"高　县",,"CHN051015025"
"2020","774","26",,"珙　县",,"CHN051015026"
"2021","774","27",,"筠连县",,"CHN051015027"
"2022","774","28",,"兴文县",,"CHN051015028"
"2023","774","29",,"屏山县",,"CHN051015029"
"2024","775","2",,"广安区",,"CHN051016002"
"2025","775","21",,"岳池县",,"CHN051016021"
"2026","775","22",,"武胜县",,"CHN051016022"
"2027","775","23",,"邻水县",,"CHN051016023"
"2028","775","81",,"华蓥市",,"CHN051016081"
"2029","776","2",,"通川区",,"CHN051017002"
"2030","776","21",,"达　县",,"CHN051017021"
"2031","776","22",,"宣汉县",,"CHN051017022"
"2032","776","23",,"开江县",,"CHN051017023"
"2033","776","24",,"大竹县",,"CHN051017024"
"2034","776","25",,"渠　县",,"CHN051017025"
"2035","776","81",,"万源市",,"CHN051017081"
"2036","777","2",,"雨城区",,"CHN051018002"
"2037","777","21",,"名山县",,"CHN051018021"
"2038","777","22",,"荥经县",,"CHN051018022"
"2039","777","23",,"汉源县",,"CHN051018023"
"2040","777","24",,"石棉县",,"CHN051018024"
"2041","777","25",,"天全县",,"CHN051018025"
"2042","777","26",,"芦山县",,"CHN051018026"
"2043","777","27",,"宝兴县",,"CHN051018027"
"2044","778","2",,"巴州区",,"CHN051019002"
"2045","778","21",,"通江县",,"CHN051019021"
"2046","778","22",,"南江县",,"CHN051019022"
"2047","778","23",,"平昌县",,"CHN051019023"
"2048","779","2",,"雁江区",,"CHN051020002"
"2049","779","21",,"安岳县",,"CHN051020021"
"2050","779","22",,"乐至县",,"CHN051020022"
"2051","779","81",,"简阳市",,"CHN051020081"
"2052","780","21",,"汶川县",,"CHN051032021"
"2053","780","22",,"理　县",,"CHN051032022"
"2054","780","23",,"茂　县",,"CHN051032023"
"2055","780","24",,"松潘县",,"CHN051032024"
"2056","780","25",,"九寨沟县",,"CHN051032025"
"2057","780","26",,"金川县",,"CHN051032026"
"2058","780","27",,"小金县",,"CHN051032027"
"2059","780","28",,"黑水县",,"CHN051032028"
"2060","780","29",,"马尔康县",,"CHN051032029"
"2061","780","30",,"壤塘县",,"CHN051032030"
"2062","780","31",,"阿坝县",,"CHN051032031"
"2063","780","32",,"若尔盖县",,"CHN051032032"
"2064","780","33",,"红原县",,"CHN051032033"
"2065","781","21",,"康定县",,"CHN051033021"
"2066","781","22",,"泸定县",,"CHN051033022"
"2067","781","23",,"丹巴县",,"CHN051033023"
"2068","781","24",,"九龙县",,"CHN051033024"
"2069","781","25",,"雅江县",,"CHN051033025"
"2070","781","26",,"道孚县",,"CHN051033026"
"2071","781","27",,"炉霍县",,"CHN051033027"
"2072","781","28",,"甘孜县",,"CHN051033028"
"2073","781","29",,"新龙县",,"CHN051033029"
"2074","781","30",,"德格县",,"CHN051033030"
"2075","781","31",,"白玉县",,"CHN051033031"
"2076","781","32",,"石渠县",,"CHN051033032"
"2077","781","33",,"色达县",,"CHN051033033"
"2078","781","34",,"理塘县",,"CHN051033034"
"2079","781","35",,"巴塘县",,"CHN051033035"
"2080","781","36",,"乡城县",,"CHN051033036"
"2081","781","37",,"稻城县",,"CHN051033037"
"2082","781","38",,"得荣县",,"CHN051033038"
"2083","782","1",,"西昌市",,"CHN051034001"
"2084","782","22",,"木里藏族自治县",,"CHN051034022"
"2085","782","23",,"盐源县",,"CHN051034023"
"2086","782","24",,"德昌县",,"CHN051034024"
"2087","782","25",,"会理县",,"CHN051034025"
"2088","782","26",,"会东县",,"CHN051034026"
"2089","782","27",,"宁南县",,"CHN051034027"
"2090","782","28",,"普格县",,"CHN051034028"
"2091","782","29",,"布拖县",,"CHN051034029"
"2092","782","30",,"金阳县",,"CHN051034030"
"2093","782","31",,"昭觉县",,"CHN051034031"
"2094","782","32",,"喜德县",,"CHN051034032"
"2095","782","33",,"冕宁县",,"CHN051034033"
"2096","782","34",,"越西县",,"CHN051034034"
"2097","782","35",,"甘洛县",,"CHN051034035"
"2098","782","36",,"美姑县",,"CHN051034036"
"2099","782","37",,"雷波县",,"CHN051034037"
"2100","783","2",,"南明区",,"CHN052001002"
"2101","783","3",,"云岩区",,"CHN052001003"
"2102","783","11",,"花溪区",,"CHN052001011"
"2103","783","12",,"乌当区",,"CHN052001012"
"2104","783","13",,"白云区",,"CHN052001013"
"2105","783","14",,"小河区",,"CHN052001014"
"2106","783","21",,"开阳县",,"CHN052001021"
"2107","783","22",,"息烽县",,"CHN052001022"
"2108","783","23",,"修文县",,"CHN052001023"
"2109","783","81",,"清镇市",,"CHN052001081"
"2110","784","1",,"钟山区",,"CHN052002001"
"2111","784","3",,"六枝特区",,"CHN052002003"
"2112","784","21",,"水城县",,"CHN052002021"
"2113","784","22",,"盘　县",,"CHN052002022"
"2114","785","2",,"红花岗区",,"CHN052003002"
"2115","785","3",,"汇川区",,"CHN052003003"
"2116","785","21",,"遵义县",,"CHN052003021"
"2117","785","22",,"桐梓县",,"CHN052003022"
"2118","785","23",,"绥阳县",,"CHN052003023"
"2119","785","24",,"正安县",,"CHN052003024"
"2120","785","25",,"道真仡佬族苗族自治县",,"CHN052003025"
"2121","785","26",,"务川仡佬族苗族自治县",,"CHN052003026"
"2122","785","27",,"凤冈县",,"CHN052003027"
"2123","785","28",,"湄潭县",,"CHN052003028"
"2124","785","29",,"余庆县",,"CHN052003029"
"2125","785","30",,"习水县",,"CHN052003030"
"2126","785","81",,"赤水市",,"CHN052003081"
"2127","785","82",,"仁怀市",,"CHN052003082"
"2128","786","2",,"西秀区",,"CHN052004002"
"2129","786","21",,"平坝县",,"CHN052004021"
"2130","786","22",,"普定县",,"CHN052004022"
"2131","786","23",,"镇宁布依族苗族自治县",,"CHN052004023"
"2132","786","24",,"关岭布依族苗族自治县",,"CHN052004024"
"2133","786","25",,"紫云苗族布依族自治县",,"CHN052004025"
"2134","787","1",,"铜仁市",,"CHN052022001"
"2135","787","22",,"江口县",,"CHN052022022"
"2136","787","23",,"玉屏侗族自治县",,"CHN052022023"
"2137","787","24",,"石阡县",,"CHN052022024"
"2138","787","25",,"思南县",,"CHN052022025"
"2139","787","26",,"印江土家族苗族自治县",,"CHN052022026"
"2140","787","27",,"德江县",,"CHN052022027"
"2141","787","28",,"沿河土家族自治县",,"CHN052022028"
"2142","787","29",,"松桃苗族自治县",,"CHN052022029"
"2143","787","30",,"万山特区",,"CHN052022030"
"2144","788","1",,"兴义市",,"CHN052023001"
"2145","788","22",,"兴仁县",,"CHN052023022"
"2146","788","23",,"普安县",,"CHN052023023"
"2147","788","24",,"晴隆县",,"CHN052023024"
"2148","788","25",,"贞丰县",,"CHN052023025"
"2149","788","26",,"望谟县",,"CHN052023026"
"2150","788","27",,"册亨县",,"CHN052023027"
"2151","788","28",,"安龙县",,"CHN052023028"
"2152","789","1",,"毕节市",,"CHN052024001"
"2153","789","22",,"大方县",,"CHN052024022"
"2154","789","23",,"黔西县",,"CHN052024023"
"2155","789","24",,"金沙县",,"CHN052024024"
"2156","789","25",,"织金县",,"CHN052024025"
"2157","789","26",,"纳雍县",,"CHN052024026"
"2158","789","27",,"威宁彝族回族苗族自治县",,"CHN052024027"
"2159","789","28",,"赫章县",,"CHN052024028"
"2160","790","1",,"凯里市",,"CHN052026001"
"2161","790","22",,"黄平县",,"CHN052026022"
"2162","790","23",,"施秉县",,"CHN052026023"
"2163","790","24",,"三穗县",,"CHN052026024"
"2164","790","25",,"镇远县",,"CHN052026025"
"2165","790","26",,"岑巩县",,"CHN052026026"
"2166","790","27",,"天柱县",,"CHN052026027"
"2167","790","28",,"锦屏县",,"CHN052026028"
"2168","790","29",,"剑河县",,"CHN052026029"
"2169","790","30",,"台江县",,"CHN052026030"
"2170","790","31",,"黎平县",,"CHN052026031"
"2171","790","32",,"榕江县",,"CHN052026032"
"2172","790","33",,"从江县",,"CHN052026033"
"2173","790","34",,"雷山县",,"CHN052026034"
"2174","790","35",,"麻江县",,"CHN052026035"
"2175","790","36",,"丹寨县",,"CHN052026036"
"2176","791","1",,"都匀市",,"CHN052027001"
"2177","791","2",,"福泉市",,"CHN052027002"
"2178","791","22",,"荔波县",,"CHN052027022"
"2179","791","23",,"贵定县",,"CHN052027023"
"2180","791","25",,"瓮安县",,"CHN052027025"
"2181","791","26",,"独山县",,"CHN052027026"
"2182","791","27",,"平塘县",,"CHN052027027"
"2183","791","28",,"罗甸县",,"CHN052027028"
"2184","791","29",,"长顺县",,"CHN052027029"
"2185","791","30",,"龙里县",,"CHN052027030"
"2186","791","31",,"惠水县",,"CHN052027031"
"2187","791","32",,"三都水族自治县",,"CHN052027032"
"2188","792","2",,"五华区",,"CHN053001002"
"2189","792","3",,"盘龙区",,"CHN053001003"
"2190","792","11",,"官渡区",,"CHN053001011"
"2191","792","12",,"西山区",,"CHN053001012"
"2192","792","13",,"东川区",,"CHN053001013"
"2193","792","21",,"呈贡县",,"CHN053001021"
"2194","792","22",,"晋宁县",,"CHN053001022"
"2195","792","24",,"富民县",,"CHN053001024"
"2196","792","25",,"宜良县",,"CHN053001025"
"2197","792","26",,"石林彝族自治县",,"CHN053001026"
"2198","792","27",,"嵩明县",,"CHN053001027"
"2199","792","28",,"禄劝彝族苗族自治县",,"CHN053001028"
"2200","792","29",,"寻甸回族彝族自治县",,"CHN053001029"
"2201","792","81",,"安宁市",,"CHN053001081"
"2202","793","2",,"麒麟区",,"CHN053003002"
"2203","793","21",,"马龙县",,"CHN053003021"
"2204","793","22",,"陆良县",,"CHN053003022"
"2205","793","23",,"师宗县",,"CHN053003023"
"2206","793","24",,"罗平县",,"CHN053003024"
"2207","793","25",,"富源县",,"CHN053003025"
"2208","793","26",,"会泽县",,"CHN053003026"
"2209","793","28",,"沾益县",,"CHN053003028"
"2210","793","81",,"宣威市",,"CHN053003081"
"2211","794","2",,"红塔区",,"CHN053004002"
"2212","794","21",,"江川县",,"CHN053004021"
"2213","794","22",,"澄江县",,"CHN053004022"
"2214","794","23",,"通海县",,"CHN053004023"
"2215","794","24",,"华宁县",,"CHN053004024"
"2216","794","25",,"易门县",,"CHN053004025"
"2217","794","26",,"峨山彝族自治县",,"CHN053004026"
"2218","794","27",,"新平彝族傣族自治县",,"CHN053004027"
"2219","794","28",,"元江哈尼族彝族傣族自治县",,"CHN053004028"
"2220","795","2",,"隆阳区",,"CHN053005002"
"2221","795","21",,"施甸县",,"CHN053005021"
"2222","795","22",,"腾冲县",,"CHN053005022"
"2223","795","23",,"龙陵县",,"CHN053005023"
"2224","795","24",,"昌宁县",,"CHN053005024"
"2225","796","2",,"昭阳区",,"CHN053006002"
"2226","796","21",,"鲁甸县",,"CHN053006021"
"2227","796","22",,"巧家县",,"CHN053006022"
"2228","796","23",,"盐津县",,"CHN053006023"
"2229","796","24",,"大关县",,"CHN053006024"
"2230","796","25",,"永善县",,"CHN053006025"
"2231","796","26",,"绥江县",,"CHN053006026"
"2232","796","27",,"镇雄县",,"CHN053006027"
"2233","796","28",,"彝良县",,"CHN053006028"
"2234","796","29",,"威信县",,"CHN053006029"
"2235","796","30",,"水富县",,"CHN053006030"
"2236","797","2",,"古城区",,"CHN053007002"
"2237","797","21",,"玉龙纳西族自治县",,"CHN053007021"
"2238","797","22",,"永胜县",,"CHN053007022"
"2239","797","23",,"华坪县",,"CHN053007023"
"2240","797","24",,"宁蒗彝族自治县",,"CHN053007024"
"2241","798","2",,"思茅区",,"CHN053008002"
"2242","798","21",,"宁洱哈尼族彝族自治县",,"CHN053008021"
"2243","798","22",,"墨江哈尼族自治县",,"CHN053008022"
"2244","798","23",,"景东彝族自治县",,"CHN053008023"
"2245","798","24",,"景谷傣族彝族自治县",,"CHN053008024"
